Time (sec), PosCmd (X) (mm), PosCmd (Z) (mm), PosCmd (msShut_ext) (deg), PosFbk (X) (mm), PosFbk (Z) (mm), PosFbk (msShut_ext) (deg), PosErr (X) (mm), PosErr (Z) (mm), PosErr (msShut_ext) (deg), VelCmd (X) (mm/msec), VelCmd (Z) (mm/msec), VelCmd (msShut_ext) (deg/msec), VelFbk (X) (mm/msec), VelFbk (Z) (mm/msec), VelFbk (msShut_ext) (deg/msec), VelErr (X) (mm/msec), VelErr (Z) (mm/msec), VelErr (msShut_ext) (deg/msec), CurCmd (X), CurCmd (Z), CurCmd (msShut_ext), CurFbk (X), CurFbk (Z), CurFbk (msShut_ext), CurErr (X), CurErr (Z), CurErr (msShut_ext), Ain 1 (X), Program Counter (T01)
0.3, -0.061, 9.73934160938524, 49.0050000000015, -0.061, 9.744, 49.0050000000015, 0, -0.0046583906147589, 0, 0, -0.010229560142725, 0, 0, -0.011, 0, 0, 0.000770439857275051, 0, 0.0437999293208122, -0.142336338758469, -0.0186726152896881, 0.0678652673959732, -0.326589345932007, -0.0233387611806393, -0.024065338075161, 0.184253007173538, 0.00466614589095116, 0.00400195643305779, 1575
0.301, -0.061, 9.72911204924252, 49.0050000000015, -0.062, 9.728, 49.0050000000015, 0.001, 0.00111204924251615, 0, 0, -0.010229560142725, 0, -0.001, -0.016, 0, 0.001, 0.00577043985727505, 0, -0.0132131855934858, 0.299415409564972, -0.0186726152896881, 0.0653771013021469, -0.0312883369624615, -0.0233387611806393, -0.0785902868956327, 0.330703746527433, 0.00466614589095116, 0.00458523724228144, 1575
0.302, -0.061, 9.71888248909979, 49.0050000000015, -0.062, 9.713, 49.0050000000015, 0.001, 0.0058824890997912, 0, 0, -0.010229560142725, 0, 0, -0.015, 0, 0, 0.00477043985727505, 0, 0.0666059628129005, 0.410023897886276, -0.0186726152896881, 0.0504154898226261, 0.0655587613582611, -0.0233387611806393, 0.0161904729902744, 0.344465136528015, 0.00466614589095116, 0.00416028266772628, 1575
0.303, -0.061, 9.70865292895707, 49.0050000000015, -0.061, 9.701, 49.0050000000015, 0, 0.00765292895706625, 0, 0, -0.010229560142725, 0, 0.001, -0.012, 0, -0.001, 0.00177043985727505, 0, 0.21566866338253, 0.400486767292023, -0.0186726152896881, 0.0663952231407166, 0.524048447608948, -0.0233387611806393, 0.149273440241814, -0.123561680316925, 0.00466614589095116, 0.00423998944461346, 1575
0.304, -0.061, 9.69842336881434, 49.0050000000015, -0.061, 9.695, 49.0050000000015, 0, 0.0034233688143413, 0, 0, -0.010229560142725, 0, 0, -0.006, 0, 0, -0.00422956014272495, 0, 0.084787905216217, -0.116332933306694, -0.0186726152896881, 0.104451254010201, 0.10593905299902, -0.0113831786438823, -0.0196633487939835, -0.222271986305714, -0.00728943664580584, 0.00438536470755935, 1575
0.305, -0.061, 9.68819380867162, 49.0050000000015, -0.06, 9.69, 49.0050000000015, -0.001, -0.00180619132838365, 0, 0, -0.010229560142725, 0, 0.001, -0.005, 0, -0.001, -0.00522956014272495, 0, 0.184000059962273, -0.420962810516357, -0.0186726152896881, 0.142131671309471, -0.0261281132698059, -0.0233387611806393, 0.0418683886528015, -0.394834697246552, 0.00466614589095116, 0.00381669448688626, 1575
0.306, -0.061, 9.67796424852889, 49.0050000000015, -0.061, 9.684, 49.0050000000015, 0, -0.0060357514711086, 0, 0, -0.010229560142725, 0, -0.001, -0.006, 0, 0.001, -0.00422956014272495, 0, -0.0176795776933432, -0.456519722938538, -0.0186726152896881, 0.120055295526981, -0.386176705360413, -0.0233387611806393, -0.137734873220325, -0.070343017578125, 0.00466614589095116, 0.00393719505518675, 1575
0.307, -0.061, 9.66773468838617, 49.0050000000015, -0.061, 9.67, 49.0050000000015, 0, -0.00226531161383355, 0, 0, -0.010229560142725, 0, 0, -0.014, 0, 0, 0.00377043985727505, 0, 0.0761990696191788, 0.061683151870966, -0.0186726152896881, 0.0623025000095367, -0.198157966136932, -0.0233387611806393, 0.013896569609642, 0.259841118007898, 0.00466614589095116, 0.00424057431519032, 1575
0.308, -0.061, 9.65750512824344, 49.0050000000015, -0.062, 9.655, 49.0050000000015, 0.001, 0.0025051282434415, 0, 0, -0.010229560142725, 0, -0.001, -0.015, 0, 0.001, 0.00477043985727505, 0, 0.056316964328289, 0.318698018789291, -0.0186726152896881, 0.0723440200090408, -0.00408900622278452, -0.0233387611806393, -0.0160270556807518, 0.322787025012076, 0.00466614589095116, 0.00400828989222646, 1575
0.309, -0.061, 9.64727556810072, 49.0050000000015, -0.062, 9.639, 49.0050000000015, 0.001, 0.00827556810072019, 0, 0, -0.0102295601427213, 0, 0, -0.016, 0, 0, 0.00577043985727869, 0, 0.0353661328554153, 0.554865837097168, -0.0186726152896881, 0.0532897599041462, 0.257780998945236, -0.0233387611806393, -0.0179236270487309, 0.297084838151932, 0.00466614589095116, 0.00397281534969807, 1575
0.31, -0.061, 9.63704600795799, 49.0050000000015, -0.062, 9.63, 49.0050000000015, 0.001, 0.00704600795799524, 0, 0, -0.010229560142725, 0, 0, -0.009, 0, 0, -0.00122956014272495, 0, 0.085299089550972, 0.24421963095665, -0.0186726152896881, 0.0573830865323544, 0.482791841030121, -0.0113831786438823, 0.0279160030186176, -0.238572210073471, -0.00728943664580584, 0.00399394193664193, 1575
0.311, -0.061, 9.62681644781527, 49.0050000000015, -0.061, 9.627, 49.0050000000015, 0, -0.000183552184729706, 0, 0, -0.010229560142725, 0, 0.001, -0.003, 0, -0.001, -0.00722956014272495, 0, 0.186820894479752, -0.38102987408638, -0.0186726152896881, 0.0657578259706497, 0.0316410213708878, -0.0113831786438823, 0.121063068509102, -0.412670895457268, -0.00728943664580584, 0.0038401922211051, 1575
0.312, -0.061, 9.61658688767255, 49.0050000000015, -0.061, 9.623, 49.0050000000015, 0, -0.00641311232745102, 0, 0, -0.0102295601427213, 0, 0, -0.004, 0, 0, -0.00622956014272131, 0, 0.10025966912508, -0.536937594413757, -0.0186726152896881, 0.118972346186638, -0.276337295770645, -0.0233387611806393, -0.0187126770615578, -0.260600298643112, 0.00466614589095116, 0.00400649476796389, 1365
0.313, -0.061, 9.60635732752983, 49.0050000000015, -0.061, 9.611, 49.0050000000015, 0, -0.00464267247017233, 0, 0, -0.0102295601427213, 0, 0, -0.012, 0, 0, 0.00177043985727869, 0, 0.0844624489545822, -0.127600848674774, -0.0186726152896881, 0.0962658077478409, -0.382766246795654, -0.0233387611806393, -0.0118033587932587, 0.25516539812088, 0.00466614589095116, 0.00395873375236988, 1404
0.314, -0.061, 9.5961277673871, 49.0050000000015, -0.06, 9.596, 49.0050000000015, -0.001, 0.000127767387102722, 0, 0, -0.010229560142725, 0, 0.001, -0.015, 0, -0.001, 0.00477043985727505, 0, 0.221474349498749, 0.204014331102371, -0.0186726152896881, 0.114497162401676, -0.0267440285533667, -0.0113831786438823, 0.106977187097073, 0.230758359655738, -0.00728943664580584, 0.00388022791594267, 1404
0.315, -0.061, 9.58589820724438, 49.0386340039536, -0.061, 9.579, 49.0050000000015, 0, 0.00689820724437777, 0.0336340039521927, 0, -0.010229560142725, 0.0336340039521927, -0.001, -0.017, 0, 0.001, 0.00677043985727505, 0.0336340039521927, -0.00274955527856946, 0.572166562080383, 0.566165685653687, 0.0915928557515144, 0.0834847092628479, 0.162231951951981, -0.0943424110300839, 0.488681852817535, 0.403933733701706, 0.00405191956087947, 1404
0.316, -0.061, 9.57566864710166, 49.3338330775248, -0.061, 9.567, 49.1400000000015, 0, 0.00866864710165646, 0.193833077523377, 0, -0.0102295601427213, 0.295199073571188, 0, -0.012, 0.135000000000004, 0, 0.00177043985727869, 0.160199073571184, 0.0941720604896545, 0.453404188156128, 0.697004497051239, 0.0723440200090408, 0.540359973907471, 0.80049204826355, 0.0218280404806137, -0.0869557857513428, -0.103487551212311, 0.00383192463777959, 1404
0.317, -0.061, 9.56543908695894, 49.8872363882113, -0.06, 9.562, 49.6350000000015, -0.001, 0.00343908695893515, 0.252236388209869, 0, -0.0102295601427213, 0.553403310686506, 0.001, -0.005, 0.495000000000015, -0.001, -0.00522956014272131, 0.0584033106864917, 0.196859613060951, -0.166178852319717, 0.510793685913086, 0.0829602777957916, 0.111741229891777, 0.48727011680603, 0.11389933526516, -0.277920082211494, 0.0235235691070557, 0.00360556901432574, 1404
0.318, -0.061, 9.55520952681621, 50.6599990444902, -0.06, 9.558, 50.4450000000015, -0.001, -0.0027904731837898, 0.214999044488708, 0, -0.010229560142725, 0.772762656278864, 0, -0.004, 0.810000000000024, 0, -0.00622956014272495, -0.0372373437211603, 0.109648108482361, -0.413663804531097, 0.331204056739807, 0.148909658193588, -0.0276517234742641, 0.383824348449707, -0.0392615497112274, -0.386012081056833, -0.0526202917098999, 0.0041808751411736, 1404
0.319, -0.061, 9.54497996667349, 51.6132761548385, -0.061, 9.552, 51.3900000000015, 0, -0.00702003332651475, 0.223276154836951, 0, -0.010229560142725, 0.953277110348271, -0.001, -0.006, 0.945000000000028, 0.001, -0.00422956014272495, 0.00827711034824258, -0.0141358822584152, -0.481147021055222, 0.366061925888062, 0.100418299436569, -0.43320220708847, 0.383219420909882, -0.114554181694984, -0.0479448139667511, -0.0171574950218201, 0.00417977757751942, 1404
0.32, -0.061, 9.53475040653076, 52.7082228277332, -0.061, 9.539, 52.4700000000016, 0, -0.0042495934692397, 0.238222827731646, 0, -0.010229560142725, 1.09494667289473, 0, -0.013, 1.08000000000003, 0, 0.00277043985727505, 0.0149466728946951, 0.07672368735075, -0.00354807823896408, 0.28443631529808, 0.062941201031208, -0.243583142757416, 0.236958429217339, 0.0137824863195419, 0.240035064518452, 0.0474778860807419, 0.00382237834855914, 1404
0.321, -0.061, 9.52452084638804, 53.9059941716514, -0.062, 9.523, 53.7300000000016, 0.001, 0.00152084638803535, 0.175994171649832, 0, -0.010229560142725, 1.19777134391822, -0.001, -0.016, 1.26000000000004, 0.001, 0.00577043985727505, -0.062228656081814, -0.00492406636476517, 0.341559946537018, 0.102338127791882, 0.0541214421391487, -0.0189862009137869, 0.12494421005249, -0.0590455085039139, 0.360546147450805, -0.0226060822606087, 0.0041878973133862, 1404
0.322, -0.061, 9.51429128624531, 55.1677452950702, -0.062, 9.507, 54.9900000000016, 0.001, 0.0072912862453104, 0.177745295068574, 0, -0.010229560142725, 1.26175112341878, 0, -0.016, 1.26000000000004, 0, 0.00577043985727505, 0.00175112341874188, 0.0860783904790878, 0.553973734378815, 0.102299347519875, 0.0534845069050789, 0.227107539772987, 0.104043789207935, 0.0325938835740089, 0.326866194605827, -0.00174444168806076, 0.00400435039773583, 1404
0.323, -0.061, 9.50406172610259, 56.4546313064666, -0.061, 9.498, 56.3400000000017, 0, 0.00606172610258545, 0.114631306464909, 0, -0.010229560142725, 1.28688601139637, 0.001, -0.009, 1.35000000000004, -0.001, -0.00122956014272495, -0.0631139886036654, 0.17608730494976, 0.248223692178726, -0.0602944642305374, 0.0809154957532883, 0.48546826839447, 0.0036527425982058, 0.0951718091964722, -0.237244576215744, -0.0639472068287432, 0.00382803194224834, 1404
0.324, -0.061, 9.49383216595986, 57.7278073143176, -0.06, 9.493, 57.6900000000017, -0.001, 0.000832165959860504, 0.0378073143158781, 0, -0.010229560142725, 1.27317600785101, 0.001, -0.005, 1.35000000000004, -0.001, -0.00522956014272495, -0.0768239921490307, 0.189021438360214, -0.273994028568268, -0.166727006435394, 0.106502659618855, 0.0455543324351311, -0.0965526551008224, 0.0825187787413597, -0.319548361003399, -0.0701743513345718, 0.00383923668414354, 1404
0.325, -0.061, 9.48360260581714, 58.9484284271003, -0.06, 9.489, 58.9950000000017, -0.001, -0.00539739418286445, -0.0465715729014564, 0, -0.010229560142725, 1.2206211127827, 0, -0.004, 1.30500000000004, 0, -0.00622956014272495, -0.0843788872173344, 0.109730526804924, -0.546326577663422, -0.220283150672913, 0.156266555190086, -0.154737800359726, -0.218768417835236, -0.0465360283851624, -0.391588777303696, -0.001514732837677, 0.00390327489003539, 1404
0.326, -0.061, 9.47337304567441, 60.0776497532917, -0.061, 9.48, 60.2100000000018, 0, -0.00662695432558939, -0.132350246710054, 0, -0.010229560142725, 1.12922132619144, -0.001, -0.009, 1.21500000000004, 0.001, -0.00122956014272495, -0.0857786738085977, -0.014031695201993, -0.291335612535477, -0.318114161491394, 0.10348654538393, -0.451144814491272, -0.350650489330292, -0.117518240585923, 0.159809201955795, 0.0325363278388977, 0.00421630358323455, 1404
0.327, -0.061, 9.46314348553169, 61.0766264013689, -0.061, 9.465, 61.2450000000018, 0, -0.00185651446831434, -0.168373598632873, 0, -0.010229560142725, 0.998976648077212, 0, -0.015, 1.03500000000003, 0, 0.00477043985727505, -0.0360233519228188, 0.0767049640417099, 0.186527520418167, -0.405457675457001, 0.0639630779623985, -0.0445377454161644, -0.419108092784882, 0.0127418860793114, 0.231065265834332, 0.0136504173278809, 0.00409036315977573, 1404
0.328, -0.061, 9.45291392538896, 61.906513479809, -0.062, 9.45, 62.1000000000018, 0.001, 0.00291392538896071, -0.193486520192843, 0, -0.010229560142725, 0.829887078440056, -0.001, -0.015, 0.855000000000025, 0.001, 0.00477043985727505, -0.0251129215599697, -0.0161951407790184, 0.390570998191834, -0.489818602800369, 0.0663987994194031, 0.0445521324872971, -0.441794991493225, -0.0825939401984215, 0.346018865704536, -0.0480236113071442, 0.00386808742769063, 1404
0.329, -0.061, 9.44268436524624, 62.5284660970889, -0.062, 9.436, 62.7750000000019, 0.001, 0.00668436524623576, -0.246533902912934, 0, -0.010229560142725, 0.621952617279929, 0, -0.014, 0.67500000000002, 0, 0.00377043985727505, -0.0530473827200915, 0.0665478631854057, 0.462423741817474, -0.486740946769714, 0.0504154898226261, 0.397655814886093, -0.482129395008087, 0.0161323733627796, 0.0647679269313812, -0.0046115517616272, 0.00409166840836406, 1466
0.33, -0.061, 9.43245480510351, 62.9036393616858, -0.061, 9.429, 63.1350000000019, 0, 0.00345480510351445, -0.231360638316094, 0, -0.0102295601427213, 0.375173264596851, 0.001, -0.007, 0.360000000000011, -0.001, -0.00322956014272131, 0.0151732645968404, 0.118562363088131, 0.0379433855414391, -0.58928108215332, 0.058406088501215, 0.246191054582596, -0.505382359027863, 0.060156274586916, -0.208247669041157, -0.0838987231254578, 0.00398020027205348, 1466
0.331, -0.061, 9.42222524496079, 63.0000000000001, -0.061, 9.425, 63.2250000000019, 0, -0.00277475503920687, -0.225000000001807, 0, -0.0102295601427213, 0.0963606383142889, 0, -0.004, 0.0900000000000027, 0, -0.00622956014272131, 0.0063606383142862, 0.13120698928833, -0.426989257335663, -0.363205969333649, 0.106691561639309, -0.00843526422977448, -0.505325078964233, 0.0245154276490211, -0.418553993105888, 0.142119109630585, 0.00359887233935297, 1466
0.332, -0.061, 9.41199568481807, 63.0000000000001, -0.061, 9.419, 63.0450000000019, 0, -0.00700431518193182, -0.0450000000018021, 0, -0.010229560142725, 0, 0, -0.006, -0.180000000000005, 0, -0.00422956014272495, 0.180000000000005, 0.0819316357374191, -0.480499804019928, 0.183762982487679, 0.0983108580112457, -0.302178502082825, 0.0627689808607101, -0.0163792222738266, -0.178321301937103, 0.120994001626968, 0.00395993515849113, 1466
0.333, -0.061, 9.40176612467534, 63.0000000000019, -0.061, 9.407, 62.9100000000019, 0, -0.00523387532465676, 0.0900000000000027, 0, -0.010229560142725, 1.80079950951045E-12, 0, -0.012, -0.135000000000004, 0, 0.00177043985727505, 0.135000000001805, 0.088502898812294, -0.0632482022047043, 0.150680512189865, 0.0911485999822617, -0.329357653856277, 0.191321432590485, -0.00264570116996765, 0.266109451651573, -0.0406409204006195, 0.0042914068326354, 1466
0.334, -0.061, 9.39153656453262, 63.0000000000019, -0.061, 9.391, 62.8200000000019, 0, 0.000536564532621924, 0.180000000000005, 0, -0.0102295601427213, 0, 0, -0.016, -0.0900000000000027, 0, 0.00577043985727869, 0.0900000000000027, 0.0881417393684387, 0.325538218021393, 0.116481021046638, 0.0899322926998138, -0.021994698792696, 0.1124067902565, -0.00179055333137512, 0.347532916814089, 0.00407423079013824, 0.00372462440282106, 1466
0.335, -0.061, 9.3813070043899, 63.0000000000019, -0.061, 9.375, 62.7750000000019, 0, 0.00630700438990061, 0.225000000000007, 0, -0.0102295601427213, 0, 0, -0.016, -0.0450000000000013, 0, 0.00577043985727869, 0.0450000000000013, 0.0881034284830093, 0.509198307991028, 0.0924259573221207, 0.0889091044664383, 0.172794133424759, 0.0893464311957359, -0.000805675983428955, 0.336404174566269, 0.00307952612638474, 0.00380865903571248, 1466
0.336, -0.061, 9.37107744424718, 63.0000000000019, -0.06, 9.364, 62.7750000000019, -0.001, 0.00707744424717566, 0.225000000000007, 0, -0.010229560142725, 0, 0.001, -0.011, 0, -0.001, 0.000770439857275051, 0, 0.221172049641609, 0.330978691577911, 0.0340371057391167, 0.112449146807194, 0.550850391387939, 0.0526507124304771, 0.108722902834415, -0.219871699810028, -0.0186136066913605, 0.00384736433625221, 1466
0.337, -0.061, 9.36084788410445, 63.0000000000019, -0.06, 9.36, 62.8200000000019, -0.001, 0.000847884104450714, 0.180000000000005, 0, -0.010229560142725, 0, 0, -0.004, 0.0450000000000013, 0, -0.00622956014272495, -0.0450000000000013, 0.0944314822554588, -0.306010365486145, -0.0379653126001358, 0.141551211476326, 0.047282088547945, -0.0165667720139027, -0.0471197292208672, -0.35329245403409, -0.0213985405862331, 0.00376145099289715, 1466
0.338, -0.061, 9.35061832396173, 63.0000000000019, -0.06, 9.355, 62.8650000000019, -0.001, -0.00438167603827424, 0.135000000000004, 0, -0.010229560142725, 0, 0, -0.005, 0.0450000000000013, 0, -0.00522956014272495, -0.0450000000000013, 0.0963836908340454, -0.439142733812332, -0.0464329794049263, 0.104317352175713, -0.0916763991117477, -0.0396447069942951, -0.00793366134166718, -0.347466334700584, -0.00678827241063118, 0.0040719173848629, 1466
0.339, -0.061, 9.340388763819, 63.0000000000019, -0.061, 9.347, 62.9100000000019, 0, -0.00661123618099919, 0.0900000000000027, 0, -0.010229560142725, 0, -0.001, -0.008, 0.0450000000000013, 0.001, -0.00222956014272495, -0.0450000000000013, 0.00115855224430561, -0.30422168970108, -0.0540087297558784, 0.0688871443271637, -0.411289781332016, -0.0396440029144287, -0.0677285920828581, 0.107068091630936, -0.0143647268414497, 0.00371938431635499, 1466
0.34, -0.061, 9.33015920367628, 63.0000000000019, -0.062, 9.333, 62.9100000000019, 0.001, -0.00284079632372413, 0.0900000000000027, 0, -0.010229560142725, 0, -0.001, -0.014, 0, 0.001, 0.00377043985727505, 0, 0.0600727275013924, 0.0411115661263466, 0.010724357329309, 0.0651791542768478, -0.0938092619180679, 0.00654495088383555, -0.00510642677545547, 0.134920828044415, 0.00417940644547343, 0.00376172340475023, 1466
0.341, -0.061, 9.31992964353355, 63.0000000000019, -0.062, 9.317, 62.9550000000019, 0.001, 0.00292964353355092, 0.0450000000000013, 0, -0.010229560142725, 0, 0, -0.016, 0.0450000000000013, 0, 0.00577043985727505, -0.0450000000000013, 0.0359919816255569, 0.406432747840881, 0.00392721127718687, 0.0512450523674488, 0.00977900717407465, -0.0627503395080566, -0.0152530707418919, 0.396653740666807, 0.0666775507852435, 0.00405115494504571, 1466
0.342, -0.061, 9.30970008339083, 63.0000000000019, -0.062, 9.303, 62.9550000000019, 0.001, 0.00670008339082597, 0.0450000000000013, 0, -0.010229560142725, 0, 0, -0.014, 0, 0, 0.00377043985727505, 0, 0.0852639377117157, 0.457064092159271, 0.00323577271774411, 0.0545075088739395, 0.347830682992935, -0.0031641935929656, 0.0307564288377762, 0.109233409166336, 0.00639996631070971, 0.00374980526976287, 1466
0.343, -0.061, 9.2994705232481, 63.0000000000019, -0.061, 9.294, 63.0000000000019, 0, 0.00547052324810102, 0, 0, -0.010229560142725, 0, 0.001, -0.009, 0.0450000000000013, -0.001, -0.00122956014272495, -0.0450000000000013, 0.211669325828552, 0.214082777500153, -0.00425696931779385, 0.0710679218173027, 0.37165755033493, -0.0627553761005402, 0.14060140401125, -0.157574772834778, 0.0584984067827463, 0.00399134401232004, 1466
0.344, -0.061, 9.28924096310538, 63.0000000000019, -0.06, 9.289, 63.0000000000019, -0.001, 0.000240963105376068, 0, 0, -0.010229560142725, 0, 0.001, -0.005, 0, -0.001, -0.00522956014272495, 0, 0.218108713626862, -0.300368458032608, -0.00525876227766275, 0.141300678253174, 0.0429948233067989, -0.0165357608348131, 0.0768080353736877, -0.343363281339407, 0.0112769985571504, 0.00413790764287114, 1466
0.345, -0.061, 9.27901140296265, 63.0000000000019, -0.06, 9.284, 63.0000000000019, -0.001, -0.00498859703734888, 0, 0, -0.010229560142725, 0, 0, -0.005, 0, 0, -0.00522956014272495, 0, 0.0931484624743462, -0.493578046560287, -0.00430123461410403, 0.144816249608994, -0.132144123315811, -0.0263256039470434, -0.0516677871346474, -0.361433923244476, 0.0220243693329394, 0.0036987061612308, 1466
0.346, -0.061, 9.26878184281993, 63.0000000000019, -0.061, 9.274, 63.0000000000019, 0, -0.00521815718007383, 0, 0, -0.010229560142725, 0, -0.001, -0.01, 0, 0.001, -0.000229560142724949, 0, -0.0363483466207981, -0.202261835336685, -0.0042842379771173, 0.0842387601733208, -0.341412484645844, -0.0165357608348131, -0.120587106794119, 0.139150649309158, 0.0122515228576958, 0.00393587816506624, 1466
0.347, -0.061, 9.2585522826772, 63.0000000000019, -0.061, 9.26, 62.9550000000019, 0, -0.00144771732279878, 0.0450000000000013, 0, -0.010229560142725, 0, 0, -0.014, -0.0450000000000013, 0, 0.00377043985727505, 0.0450000000000013, 0.0919276177883148, 0.209763765335083, 0.101484939455986, 0.0612806156277657, -0.0497773326933384, 0.0296628195792437, 0.0306470021605492, 0.259541098028421, 0.0718221198767424, 0.00394893670454621, 1466
0.348, -0.061, 9.24832272253448, 63.0000000000019, -0.061, 9.244, 63.0000000000019, 0, 0.00432272253447627, 0, 0, -0.010229560142725, 0, 0, -0.016, 0.0450000000000013, 0, 0.00577043985727505, -0.0450000000000013, 0.0899167954921722, 0.432761758565903, -0.044050294905901, 0.0725356116890907, 0.0429957285523415, 0.0296628195792437, 0.0173811838030815, 0.389766030013561, -0.0737131144851446, 0.0036155735142529, 1466
0.349, -0.061, 9.23809316239175, 63.0000000000019, -0.062, 9.231, 63.0000000000019, 0.001, 0.00709316239175132, 0, 0, -0.010229560142725, 0, -0.001, -0.013, 0, 0.001, 0.00277043985727505, 0, -0.0200083516538143, 0.430858254432678, 0.00790472608059645, 0.0754160732030869, 0.422630548477173, -0.0165357608348131, -0.0954244248569012, 0.00822770595550537, 0.0244404869154096, 0.00385661330074072, 1466
0.35, -0.061, 9.22786360224903, 63.0000000000019, -0.062, 9.224, 63.0000000000019, 0.001, 0.00386360224902637, 0, 0, -0.010229560142725, 0, 0, -0.007, 0, 0, -0.00322956014272495, 0, 0.0669890493154526, -0.0480885617434978, -0.00384437199681997, 0.0526538789272308, 0.178317204117775, 0.00657404400408268, 0.0143351703882217, -0.226405765861273, -0.0104184160009027, 0.00411479733884335, 1466
0.351, -0.061, 9.2176340421063, 63.0000000000019, -0.061, 9.22, 63.0000000000019, 0, -0.00236595789369858, 0, 0, -0.010229560142725, 0, 0.001, -0.004, 0, -0.001, -0.00622956014272495, 0, 0.215643465518951, -0.385378450155258, -0.00382175552658737, 0.0696578994393349, -0.00356700294651091, -0.0165357608348131, 0.145985566079617, -0.381811447208747, 0.0127140053082258, 0.0043395459651947, 1466
0.352, -0.061, 9.20740448196358, 63.0000000000019, -0.061, 9.214, 63.0000000000019, 0, -0.00659551803642353, 0, 0, -0.010229560142725, 0, 0, -0.006, 0, 0, -0.00422956014272495, 0, 0.0847231447696686, -0.458717465400696, -0.00380745204165578, 0.111810058355331, -0.355740547180176, -0.0165357608348131, -0.0270869135856628, -0.10297691822052, 0.0127283087931573, 0.00408517941832542, 1466
0.353, -0.061, 9.19717492182085, 63.0000000000019, -0.061, 9.202, 63.0000000000019, 0, -0.00482507817914848, 0, 0, -0.010229560142725, 0, 0, -0.012, 0, 0, 0.00177043985727505, 0, 0.086889423429966, -0.0602791272103786, -0.00380724319256842, 0.0948566049337387, -0.219770804047585, -0.00321579910814762, -0.00796718150377274, 0.159491676837206, -0.0005914440844208, 0.00379030150361359, 1466
0.354, -0.061, 9.18694536167813, 63.0000000000019, -0.061, 9.187, 63.0000000000019, 0, -5.46383218734263E-05, 0, 0, -0.010229560142725, 0, 0, -0.015, 0, 0, 0.00477043985727505, 0, 0.0884969905018806, 0.222596347332001, -0.00380725646391511, 0.0891009345650673, -0.0260419435799122, -0.0165357608348131, -0.000603944063186646, 0.248638290911913, 0.012728504370898, 0.00384569121524692, 1466
0.355, -0.061, 9.1767158015354, 63.0000000000019, -0.061, 9.171, 63.0000000000019, 0, 0.00571580153540162, 0, 0, -0.010229560142725, 0, 0, -0.016, 0, 0, 0.00577043985727505, 0, 0.0881945192813873, 0.509959101676941, -0.00380725716240704, 0.0891009345650673, 0.107525542378426, 0.00657404400408268, -0.000906415283679962, 0.402433559298515, -0.0103813011664897, 0.0040340069681406, 1466
0.356, -0.061, 9.16648624139268, 63.0000000000019, -0.06, 9.161, 63.0000000000019, -0.001, 0.00548624139267668, 0, 0, -0.010229560142725, 0, 0.001, -0.01, 0, -0.001, -0.000229560142724949, 0, 0.185279726982117, 0.234857574105263, -0.00380725716240704, 0.138229295611382, 0.426741063594818, 0.00657404400408268, 0.0470504313707352, -0.191883489489555, -0.0103813011664897, 0.00369559857062995, 1466
0.357, -0.061, 9.15625668124995, 63.0000000000019, -0.061, 9.156, 63.0000000000019, 0, 0.000256681249951725, 0, 0, -0.010229560142725, 0, -0.001, -0.005, 0, 0.001, -0.00522956014272495, 0, 0.0543633513152599, -0.248667895793915, -0.00380725716240704, 0.128051847219467, 0.0536001175642014, 0.00657404400408268, -0.0736884959042072, -0.302268013358116, -0.0103813011664897, 0.00368333654478192, 1466
0.358, -0.061, 9.14602712110723, 63.0000000000019, -0.061, 9.151, 63.0000000000019, 0, -0.00497287889277322, 0, 0, -0.010229560142725, 0, 0, -0.005, 0, 0, -0.00522956014272495, 0, 0.0450059808790684, -0.458558201789856, -0.00380725716240704, 0.0649862587451935, -0.0738353580236435, -0.0165357608348131, -0.0199802778661251, -0.384722843766212, 0.0127285036724061, 0.00376892788335681, 1466
0.359, -0.061, 9.1357975609645, 63.0000000000019, -0.061, 9.143, 63.0000000000019, 0, -0.00720243903549817, 0, 0, -0.010229560142725, 0, 0, -0.008, 0, 0, -0.00222956014272495, 0, 0.094917505979538, -0.365476727485657, -0.00380725716240704, 0.0701034665107727, -0.425298154354095, -0.0165357608348131, 0.0248140394687653, 0.0598214268684387, 0.0127285036724061, 0.0035955086350441, 1466
0.36, -0.061, 9.12556800082178, 63.0000000000019, -0.061, 9.13, 63.0000000000019, 0, -0.00443199917821949, 0, 0, -0.0102295601427213, 0, 0, -0.013, 0, 0, 0.00277043985727869, 0, 0.0881899744272232, 0.0438880100846291, -0.00380725716240704, 0.0774586200714111, -0.125968933105469, 0.00657404400408268, 0.0107313543558121, 0.169856943190098, -0.0103813011664897, 0.00426900060847402, 1466
0.361, -0.061, 9.11533844067906, 63.0000000000019, -0.062, 9.114, 63.0000000000019, 0.001, 0.0013384406790592, 0, 0, -0.0102295601427213, 0, -0.001, -0.016, 0, 0.001, 0.00577043985727869, 0, -0.0444889813661575, 0.356024861335754, -0.00380725716240704, 0.0674218088388443, -0.0120836729183793, -0.0165357608348131, -0.111910790205002, 0.368108534254134, 0.0127285036724061, 0.00469669979065657, 1521
