Time (sec), PosCmd (X) (mm), PosCmd (Z) (mm), PosCmd (msShut_ext) (deg), PosFbk (X) (mm), PosFbk (Z) (mm), PosFbk (msShut_ext) (deg), PosErr (X) (mm), PosErr (Z) (mm), PosErr (msShut_ext) (deg), VelCmd (X) (mm/msec), VelCmd (Z) (mm/msec), VelCmd (msShut_ext) (deg/msec), VelFbk (X) (mm/msec), VelFbk (Z) (mm/msec), VelFbk (msShut_ext) (deg/msec), VelErr (X) (mm/msec), VelErr (Z) (mm/msec), VelErr (msShut_ext) (deg/msec), CurCmd (X), CurCmd (Z), CurCmd (msShut_ext), CurFbk (X), CurFbk (Z), CurFbk (msShut_ext), CurErr (X), CurErr (Z), CurErr (msShut_ext), Ain 1 (X), Program Counter (T01)
1.122, -0.061, 1.31183162004469, 63.0000000000019, -0.061, 1.309, 63.0000000000019, 0, 0.00283162004468977, 0, 0, -0.0102480901214374, 0, 0, -0.01, 0, 0, -0.000248090121437372, 0, 0.0895035937428474, -0.0932147726416588, 0.0119566060602665, 0.0889091044664383, -0.0611460506916046, -0.0396414287388325, 0.000594489276409149, -0.0320687219500542, 0.051598034799099, 0.00392943061888218, 1466
1.123, -0.061, 1.30158352992326, 63.0000000000019, -0.061, 1.3, 63.0450000000019, 0, 0.00158352992325626, -0.0450000000000013, 0, -0.0102480901214335, 0, 0, -0.009, 0.0450000000000013, 0, -0.00124809012143351, -0.0450000000000013, 0.0895036831498146, -0.128248780965805, -0.0456354580819607, 0.0897393971681595, -0.0903236120939255, -0.00321579910814762, -0.000235714018344879, -0.0379251688718796, -0.0424196589738131, 0.00375302042812109, 1466
1.124, -0.061, 1.29133543980183, 63.0000000000019, -0.061, 1.29, 63.0450000000019, 0, 0.00133543980182753, -0.0450000000000013, 0, -0.0102480901214287, 0, 0, -0.01, 0, 0, -0.000248090121428731, 0, 0.0895036831498146, -0.0881150737404823, 0.00280203181318939, 0.0889091044664383, -0.0966520458459854, -0.0396395549178123, 0.000594578683376312, 0.00853697210550308, 0.0424415867310017, 0.00391901284456253, 1466
1.125, -0.061, 1.2810873496804, 63.0000000000019, -0.061, 1.279, 63.0450000000019, 0, 0.00208734968040085, -0.0450000000000013, 0, -0.0102480901214267, 0, 0, -0.011, 0, 0, 0.000751909878573315, 0, 0.0895036831498146, -0.0597593933343887, -0.00948584452271461, 0.0907625705003738, -0.0901682749390602, 0.00658849440515041, -0.00125888735055923, 0.0304088816046715, -0.016074338927865, 0.00371769326739013, 1466
1.126, -0.061, 1.27083925955898, 63.0000000000019, -0.061, 1.269, 63.0450000000019, 0, 0.00183925955897735, -0.0450000000000013, 0, -0.0102480901214235, 0, 0, -0.01, 0, 0, -0.000248090121423502, 0, 0.0895036831498146, -0.0115216504782438, -0.00984439067542553, 0.0889091044664383, -0.0571288838982582, 0.00658849440515041, 0.000594578683376312, 0.0456072334200144, -0.0164328850805759, 0.00353348162025213, 1466
1.127, -0.061, 1.26059116943756, 63.0000000000019, -0.061, 1.258, 63.0000000000019, 0, 0.00259116943755566, 0, 0, -0.0102480901214217, 0, 0, -0.011, -0.0450000000000013, 0, 0.000751909878578317, 0.0450000000000013, 0.0895036831498146, -0.0227302499115467, -0.00138117000460625, 0.0889091044664383, -0.0396598465740681, 0.0527936518192291, 0.000594578683376312, 0.0169295966625214, -0.0541748218238354, 0.003501505125314, 1466
1.128, -0.061, 1.25034307931614, 63.0000000000019, -0.061, 1.248, 63.0000000000019, 0, 0.00234307931613557, 0, 0, -0.0102480901214201, 0, 0, -0.01, 0, 0, -0.000248090121420091, 0, 0.0895036831498146, -0.00546587165445089, -0.000362110789865255, 0.0889091044664383, -0.0390926152467728, -0.00321579910814762, 0.000594578683376312, 0.0336267435923219, 0.00285368831828237, 0.0036243493668735, 1466
1.129, -0.061, 1.24009498919472, 63.0000000000019, -0.061, 1.238, 63.0450000000019, 0, 0.00209498919471503, -0.0450000000000013, 0, -0.0102480901214205, 0, 0, -0.01, 0.0450000000000013, 0, -0.000248090121420546, -0.0450000000000013, 0.0895036831498146, -0.0584402866661549, -0.0101515110582113, 0.0897393971681595, -0.0380746982991695, -0.0627597868442535, -0.000235714018344879, -0.0203655883669853, 0.0526082757860422, 0.00405955221503973, 1466
1.13, -0.061, 1.22984689907329, 63.0000000000019, -0.061, 1.228, 63.0450000000019, 0, 0.00184689907329266, -0.0450000000000013, 0, -0.0102480901214224, 0, 0, -0.01, 0, 0, -0.000248090121422365, 0, 0.0895036831498146, -0.062686875462532, -0.0115696880966425, 0.0905696749687195, -0.0463242158293724, -0.0165276005864143, -0.00106599181890488, -0.0163626596331596, 0.00495791248977184, 0.00402445066720247, 1466
1.131, -0.061, 1.21959880895187, 63.0000000000019, -0.061, 1.218, 63.0450000000019, 0, 0.00159880895186984, -0.0450000000000013, 0, -0.0102480901214228, 0, 0, -0.01, 0, 0, -0.00024809012142282, 0, 0.0895036831498146, -0.0668839141726494, -0.0109927468001842, 0.0889091044664383, -0.0520762652158737, -0.0263834670186043, 0.000594578683376312, -0.0148076489567757, 0.01539072021842, 0.00393019011244178, 1466
1.132, -0.061, 1.20935071883044, 63.0000000000019, -0.061, 1.208, 63.0000000000019, 0, 0.00135071883044361, 0, 0, -0.0102480901214262, 0, 0, -0.01, -0.0450000000000013, 0, -0.00024809012142623, 0.0450000000000013, 0.0895036831498146, -0.0707394480705261, 0.0341436788439751, 0.0889091044664383, -0.0590569823980331, -0.0165276005864143, 0.000594578683376312, -0.011682465672493, 0.0506712794303894, 0.00404417095705867, 1466
1.133, -0.061, 1.19910262870902, 63.0000000000019, -0.061, 1.197, 63.0000000000019, 0, 0.00210262870901511, 0, 0, -0.0102480901214285, 0, 0, -0.011, 0, 0, 0.000751909878571496, 0, 0.0895036831498146, -0.0418723225593567, -0.014652288518846, 0.0887175053358078, -0.0656276121735573, 0.0296838488429785, 0.000786177814006805, 0.0237552896142006, -0.0443361373618245, 0.00385500211268663, 1466
1.134, -0.061, 1.18885453858758, 63.0000000000019, -0.061, 1.187, 63.0450000000019, 0, 0.00185453858758274, -0.0450000000000013, 0, -0.0102480901214324, 0, 0, -0.01, 0.0450000000000013, 0, -0.000248090121432369, -0.0450000000000013, 0.0895036831498146, -0.0587459616363049, -0.0482336580753326, 0.0889091044664383, -0.0475927852094173, 0.00657404400408268, 0.000594578683376312, -0.0111531764268875, -0.0548077020794153, 0.00410500913858414, 1466
